Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Iceland,ISL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,80.83852879,80.13549252,80.54340874,80.5325563,80.81032645,80.54706485,80.05303757,79.93365067,79.81624608,79.23248482,77.58712707,77.65879434,76.76915386,76.40606804,76.24839581,76.14914808,75.22355195,73.90449472,72.79124839,72.06005578,64.70588235,64.70588235,61.53846154,60.37735849,59.25925926,56.36363636,57.14285714,57.14285714,56.14035088,55.17241379,54.38596491,51.72413793,50.87719298,50.87719298,49.12280702,51.78571429,49.18032787,49.18032787,50
Israel,ISR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,31.60783026,30.99083103,30.83971621,32.28770555,35.04638638,33.93775365,41.80384924,41.48065441,40.66614754,39.84034901,38.48719741,37.19527328,38.18827318,38.85123941,38.98239364,38.62294949,38.85358663,39.30022192,40.19659997,39.58091809,5.02994012,4.761904762,4.719101124,4.684095861,4.852320675,4.713114754,4.568023833,4.44225074,4.505386876,4.470359572,4.536679537,5.082872928,5.706874189,7.020280811,6.376811594,6.016042781,6.242038217,6.125,6.311881188
Italy,ITA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,53.21163031,51.50550823,50.59515893,49.83292894,48.34788744,47.57212847,46.99010854,47.20728533,46.89471164,46.73920813,46.84247567,46.70667222,46.96666197,45.0902734,47.16115457,46.881225,46.2840267,45.70976318,45.28619519,44.63268776,50.82478006,48.50523169,47.67333209,46.37599094,45.86310643,44.8354143,44.67128676,43.9546131,44.00900056,44.27308633,43.94502229,40.57803468,42.98076923,42.16258265,43.43414246,42.27933851,43.15082434,43.0985342,43.54348267
Jamaica,JAM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,51.70548664,51.07026293,50.29097532,49.89144281,49.7681706,50.12578538,50.0016944,50.21736492,49.25172752,49.38995582,50.80543483,49.75847618,52.42980591,54.61387736,51.47177054,49.45537146,51.48597442,51.6245025,49.90650636,49.28616039,60.74766355,62.16216216,64.1025641,64.65517241,63.71681416,64.34782609,63.06306306,61.46788991,60.90909091,60.36036036,59.82142857,59.2920354,58.40707965,60.68376068,57.65765766,55.96330275,44.82758621,43.37349398,42.1686747
Jordan,JOR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,47.77738278,47.72173745,48.2181,50.5778506,46.67947174,46.14779348,39.57673376,41.146037,40.56691719,42.47563028,38.74529795,41.35989219,39.67324998,37.05244544,35.9277487,37.35001315,33.07416147,35.37615656,35.5071112,35.28441637,4.247572816,4.919908467,5.831533477,5.87628866,4.785643071,5.444444444,5.80075662,6.140350877,6.434782609,8.245243129,9.366391185,9.139784946,9.114583333,9.113924051,8.888888889,9.761904762,9.534883721,10.42128603,12
Japan,JPN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,59.05734481,59.82423253,60.59654377,60.64022886,62.6492851,63.8970256,63.4006271,63.04288499,63.14251255,62.93927178,61.8549986,61.10397566,61.09449862,61.14455101,61.50173397,61.56875689,61.2655216,60.80987216,60.75632958,60.78075356,50.19815059,51.04895105,52.27947127,53.73011519,55.00553097,55.01858736,54.79247537,55.29770992,55.17902813,55.66037736,56.10889774,57.01420159,58.41054882,58.83206384,59.44666909,59.80825959,60.24682124,60.76573161,61.40691799
Kazakhstan,KAZ,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,30.25960431,31.83778546,29.90591352,32.13553821,33.27098343,33.68601801,32.54336144,33.18435072,34.19572228,36.39955099,37.79657081,38.75376842,39.19816646,41.1306654,39.33662498,41.41468218,40.28374688,40.93569851,38.46115782,37.74078728,48.87672267,46.87846324,45.61655059,48.8050866,50.24021963,49.8540727,47.3668551,44.71137804,40.98060739,41.42557652,36.98424606,35.61878642,45.66026038,38.25102233,39.86406619,41.98632174,41.32780083,38.60864745,37.25440163
Kenya,KEN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.08192138,68.58564233,68.55794107,68.11502453,67.6322946,67.15601442,66.02812662,65.75974903,66.95398103,68.34235597,65.29846061,64.08193641,65.57421973,67.34264243,67.31691402,66.08277336,65.6966204,64.85403171,65.70632951,65.92940902,76.36195753,75.19047619,74.76145038,74.29526995,74.01425178,73.59657469,71.26663381,70.23867511,69.70128023,70.22321429,67.34022556,67.05827068,67.907399,69.24406048,70.51334702,69.67281879,68.11655405,77.30557965,76.84240363
Kyrgyz Republic,KGZ,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.0763539,79.15676012,75.7948708,78.36533122,79.2834404,79.28965948,77.91040843,77.9646861,78.47495178,78.57766186,78.62980743,78.18427299,78.10659504,78.75217911,78.60839484,77.94706506,76.59880429,76.61395639,74.77022465,74.1164066,45.45454545,43.46153846,46.54178674,51.26475548,61.58940397,56.65024631,55.58441558,53.38541667,58.08219178,61.47308782,62.01117318,61.03542234,61.29032258,64.3454039,60.42216359,64.13043478,65.24064171,66.57894737,67.6092545
Cambodia,KHM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,90.72426044,88.64997324,86.60935396,83.09933936,77.73608778,80.61240121,80.44982254,81.2216058,81.82249006,78.13405428,84.74340442,83.7913271,85.87249307,87.38160961,81.99894645,84.75755059,85.54589119,85.69632686,87.19522348,86.91860757,91.38719512,90.3276131,89.9318698,89.71428571,88.02488336,88.85135135,88.85135135,88.82943144,88.76933423,89.30617441,88.68686869,88.13672922,87.77120316,88.19951338,87.48458693,87.87185355,88.45315904,88.585209,88.69426752
Kiribati,KIR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,24.19792113,22.72593623,21.58655233,20.69051852,20.03834115,19.08707288,17.86752109,17.17776657,16.61627366,16.05326572,15.43380897,15.24826582,15.14940995,14.86251626,14.55224274,14.13039469,13.80313691,13.25163783,12.74064429,12.21724998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50
St. Kitts and Nevis,KNA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,42.72926529,42.3792601,41.97415515,41.3094347,41.11490735,40.4851402,40.38526821,39.48093484,39.62960391,39.30089141,39.34494158,38.87200664,38.26755148,38.50816544,37.93747806,37.96778883,37.38747116,36.99978883,35.82364759,34.27928141,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,14.28571429,12.5,12.5,12.5,12.5,12.5
"Korea, Rep.",KOR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.04918901,63.27522681,63.03390676,60.9866943,59.90491145,58.29825606,57.69200209,56.61889663,56.24125664,55.24457484,53.63344915,51.74356316,51.35952977,52.52797864,51.65319305,51.03531301,49.0363905,47.68164987,46.2427842,47.38551162,33.39046966,33.66782007,34.7841472,36.36690647,36.51482285,37.00328108,37.16529811,36.44067797,37.37791134,35.86545729,34.5440787,33.44469191,32.76690063,32.20338983,33.6121673,33.64875095,34.01360544,35.10313216,35.61329767
Kuwait,KWT,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0.1499319282,0.1383607495,0.1409482173,0.1584067549,0.2230343491,0.2952064886,0.3207597112,0.4009601667,0.476062858,0.623461757,0.8932135947,1.005866354,1.228600276,1.000326446,1.069367021,1.265798731,1.026125001,1.194183553,1.0060725,0.8541827573,3.238866397,0.7547169811,0.6944444444,1.592356688,1.769911504,2.197802198,2.7100271,2.949061662,2.917771883,3.141361257,3.617571059,2.261306533,2.884615385,3.009259259,2.696629213,2.391304348,2.597402597,2.795698925,2.991452991
Latin America & Caribbean (excluding high income),LAC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,76.66363299,75.53863565,75.40867189,74.3052216,74.07633842,74.32241974,72.41695342,71.98675527,71.74505928,71.59179004,71.67441217,71.32987535,71.62022087,71.62823458,71.73499945,71.96732228,71.16890158,70.65992041,69.63630813
Lao PDR,LAO,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,80.50525246,83.28658128,81.24969666,78.41073421,82.43371269,82.07604849,79.53167891,77.47020028,76.77096373,79.27714315,79.05858292,80.306221,80.20084816,75.71835933,79.38485221,80.66939153,79.25772211,76.55286977,78.09716505,81.44633191,78.5467128,79.06976744,80.73555166,82.09219858,83.93162393,85.06944444,86.11599297,87.75862069,88.17005545,89.22495274,91.00917431,91.29662522,91.43356643,91.45299145,91.91419142,91.59663866,91.63879599,91.92245557,91.94312796
Lebanon,LBN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,30.05921451,29.490616,28.77449661,26.63529651,24.46001045,21.00575959,17.33423541,18.72255112,23.19237747,22.24980849,23.45951061,23.08874518,23.04167252,21.70445429,21.25943547,21.2127927,21.73005961,22.22112996,22.11969591,22.37364148,14.04958678,15.07936508,14.72868217,14.28571429,13.97058824,12.08053691,12.12121212,11.23595506,10.3626943,9.661835749,9.049773756,8.444444444,8.695652174,8.510638298,8.368200837,8.606557377,8.4,7.874015748,8.076923077
Liberia,LBR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,29.89735866,29.81529847,29.63457601,29.88069023,30.60890216,30.11789177,30.72963165,28.19451631,26.68321285,26.22260554,26.05707975,26.51516112,26.36027468,27.68843005,26.58329612,25.32947541,23.36385647,23.016977,20.99032483,21.01785074,6.563706564,6.172839506,6.550218341,6.103286385,6.532663317,7.027027027,6.18556701,6.763285024,6.880733945,6.578947368,5.907172996,5.737704918,5.577689243,5.769230769,5.243445693,5.109489051,5.53633218,5.610561056,5.678233438
Libya,LBY,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,2.197671172,2.541925448,3.188454548,3.784379312,5.344050174,6.068597842,5.510069067,4.699412855,4.938019586,5.837283587,6.087518671,7.05904059,8.113297198,8.906494346,8.953492722,9.211140034,6.809722171,6.999201648,6.763205239,7.226021895,1.843929783,1.79570209,1.718818863,1.656891496,1.609128145,1.648191365,1.714617844,1.595358956,1.704463383,1.54356607,1.340250757,1.363762872,1.358988159,1.431918771,1.49987396,1.551808407,1.684644286,1.756285336,1.744741874
St. Lucia,LCA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,50.05959676,49.49748521,48.23026241,47.20804366,46.65894328,46.28829585,47.1125148,47.39269416,48.54813135,49.4071702,50.01078641,50.83130122,51.33296879,52.1722825,53.18845421,53.45733621,53.42596501,53.16111593,52.67032524,52.27524908,2.941176471,2.857142857,2.816901408,2.777777778,2.739726027,3.076923077,3.571428571,4.166666667,5.128205128,6.451612903,9.090909091,9.090909091,8.695652174,8.695652174,8.695652174,8.695652174,8.333333333,8.333333333,8.333333333
Latin America & Caribbean,LCN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,69.56704574,68.29141044,68.13069536,67.04487518,66.85827928,66.52155954,64.29022395,63.6202159,63.33073123,63.61054387,63.47647299,63.5964156,64.4447592,65.10078546,65.15347851,65.50326884,64.92560949,64.64159207,63.87888014
Least developed countries: UN classification,LDC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,78.09468816,77.61020109,77.35794846,76.94388288,76.67770836,76.681707,75.84759693,75.28596391,75.26544925,74.94940631,74.47370508,73.25399655,72.97784852,72.62149969,71.84296687,71.62017713,70.69333405,70.42102189,70.08889081
Low income,LIC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,64.73668513,63.98970163,63.40850819,62.72715035,63.01800109,62.96340483,62.91330671,62.84622738,63.50493391,63.14263705,63.0249473,61.7880316,62.192377,62.34752357,62.98060264,63.42173543,62.48205917,62.62133266,62.48832557
Liechtenstein,LIE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,50,50,50,50,50,50,50,100,100,100,100
Sri Lanka,LKA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,81.98527017,81.09245968,79.60914246,79.74763899,81.37439854,77.74147719,78.14419507,79.95461783,80.17648997,79.18736766,78.85912648,78.89201458,76.70596676,76.81438478,78.04534938,77.54846309,76.50299968,73.42910238,75.25485363,72.57724294,29.13043478,26.49478881,26.45644041,26.39540949,27.3340249,26.81047766,27.06586826,30.77450308,31.48464164,40.14084507,49.54486346,47.56898817,47.63729246,48.66180049,45.17766497,48.13084112,47.61904762,45.86288416,49.12663755
Lower middle income,LMC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,57.94823246,57.1924249,56.88410004,56.27518226,55.96149771,55.89919899,55.53610658,55.33257961,55.38047758,55.53661795,54.96738089,54.57851402,54.29175936,53.98972437,53.94154258,54.11425033,54.17215555,54.60415475,54.65541444
Low & middle income,LMY,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,50.60944758,50.56734949,50.85210204,50.60036023,50.86966225,51.04751709,50.69552257,50.22378802,50.30893049,50.18296773,49.67450493,49.19508548,49.10740038,48.53019191,48.3743437,48.41893704,47.75699206,47.30453103,46.87648774
Lesotho,LSO,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.11565967,68.42891231,67.43395964,67.43976339,68.51326692,67.60329232,67.28169972,64.20684233,64.25896733,63.84441706,65.75085595,65.89755292,65.7754104,63.97874256,64.06521552,64.532653,64.27245167,66.61099593,67.09734116,65.15757817,66.92913386,67.1875,69.0647482,67.88321168,65.92592593,64.39393939,63.07692308,61.24031008,58.4,66.03773585,64.51612903,64.28571429,61.11111111,61.9047619,60.83916084,62.74509804,57.96178344,55.62130178,51.13636364
Late-demographic dividend,LTE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,43.1104217,43.78725779,44.09594204,44.262825,44.85650391,45.3555586,45.09973292,43.97122872,44.15906384,43.80510097,43.45714696,42.65230917,42.4748081,41.57670446,41.59004904,41.49631921,40.2660918,39.03624243,38.26057992
Lithuania,LTU,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,78.93393364,79.71552013,79.65602301,79.20054205,79.02031681,79.42083883,79.14918545,78.58895524,78.50160137,78.37923139,77.71199124,77.09530743,77.0170132,76.50491218,76.56690711,76.13846935,75.81227013,75.67961806,69.22803855,64.33879887,71.24824684,70.53824363,74.01360544,69.26751592,66.30824373,63.37209302,62,61.9238477,61.2371134,59.82532751,57.85876993,54.10628019,54.43645084,55.08274232,55.73770492,55.31914894,55.84725537,56.80190931,55.33498759
Luxembourg,LUX,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,84.01319951,84.55427782,83.80650761,82.78047023,81.89919335,81.81864548,81.36233978,80.46860384,79.92642915,80.15846073,80.16690501,79.90363846,80.37264751,80.48479923,81.1876478,80.58735524,80.74479002,80.64568828,80.67238989,80.02039725,76.66666667,75.40983607,75,75,76.27118644,77.96610169,76.27118644,75.86206897,75.86206897,76.66666667,75.43859649,74.13793103,72.4137931,71.42857143,71.42857143,72.72727273,70.90909091,71.42857143,73.21428571
Latvia,LVA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.99417506,71.77824075,72.01054713,72.01699067,72.22251567,72.5690681,72.44070665,72.38299358,72.82727063,72.94525911,72.78861135,72.53282716,72.57083445,72.56966204,72.73466437,72.75327027,72.70201981,72.79068281,66.90582484,63.00231993,72.70471464,71.39303483,76.7032967,74.80916031,65.61403509,61.77606178,60.39215686,59.42622951,58.11965812,56.05381166,51.65876777,50.23474178,51.15207373,53.33333333,51.96078431,50.97087379,52.19512195,51.2195122,52.17391304
"Macao SAR, China",MAC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.17768236,71.91464831,70.0041572,69.19142366,68.26999685,67.44907949,65.94165559,64.33369888,65.46724693,63.87062421,64.51196369,63.30441085,56.08059679,56.74820382,54.37133446,56.02453129,58.36078341,60.61684227,58.0205852,58.81851548,56.67838313,55.57537913,54.57013575,50.68226121,51.52091255,51.094196,51.5625,52.30088496,51.23674912,51.58526135,52.03657523,51.02711586,49.9592502,49.64143426,49.3385214,48.54070661,47.9523455,46.52014652,45.75908767
Monaco,MCO,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,76.76738308,76.98124522,76.90332012,76.86683963,76.90966886,77.13968502,77.29793928,77.51627319,78.17218823,78.64184398,79.16047394,78.9566253,78.75817261,78.41820687,78.07562129,77.69813502,77.43715653,77.64893402,67.27144464,60.13586084,47.81085814,47.10017575,43.15992293,40.33264033,44.66403162,43.63636364,41.88376754,40.31531532,37.59213759,35.87223587,34.61538462,34.06593407,35.50135501,35.82887701,33.78746594,31.93277311,31.79190751,30.48433048,26.04790419
Madagascar,MDG,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,85.24069379,88.56180149,88.15949591,87.80363472,88.59780002,87.53653432,87.98457387,87.52852582,87.49395063,85.57088961,86.54705342,86.78666447,85.55449477,84.97528994,85.66094207,84.8503439,84.40946902,81.92630236,82.92870967,81.91844567,91.58878505,91.00992411,90.63218391,90.25900901,89.53687822,89.1723356,88.91402715,88.53107345,88.55255916,88.13089296,87.66124509,86.3769818,84.93490391,85.23255814,84.10041841,85.25811602,85.22789676,86.24535316,86.25618472
Maldives,MDV,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0.9078756916,0.8465152573,0.8963339065,0.968038181,0.9599621657,1.238410497,0.857843887,0.855476932,0.8493184021,0.8600614046,0.8283433398,0.7957756764,0.7771425338,0.7586398122,0.7570456177,0.7406033724,0.7212825216,0.7583993537,0.7309032751,0.7138601817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East & North Africa,MEA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,23.44436167,20.80289661,20.9525284,20.68288978,20.59770503,19.74859768,18.96322236,18.90925296,18.83036992,18.75827239,18.01125429,17.41582503,16.99507352,15.96915094,16.05971825,15.90115619,15.76679975,15.74295052,14.9102321
Mexico,MEX,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,58.92631372,57.63359118,58.21681264,58.15758243,56.3645498,56.70528838,56.54715161,57.74828345,54.37749776,53.08919761,51.36090988,50.36173382,47.57994384,49.60915478,50.98016923,52.31216471,53.84251778,52.74275646,53.22488235,54.45728002,63.859447,62.94050343,62.26393367,58.32277144,57.80413561,56.4987013,52.48311482,50.89574995,50.49967311,51.14133074,50.50841015,51.16838158,51.89065625,50.91466246,50.87702842,49.96316759,48.25441947,46.02148733,41.30905291
Marshall Islands,MHL,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle income,MIC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,49.63518227,49.60948168,49.92172435,49.68898996,49.93065402,50.1267101,49.73830274,49.1980383,49.19416205,49.08997726,48.54238255,48.12875592,47.94042838,47.29623439,47.09727156,47.08810728,46.46391952,45.94430783,45.46888155
North Macedonia,MKD,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,61.20304294,62.75166367,63.58926279,64.0178229,66.09633165,69.7843131,70.8666942,71.13386402,72.29123373,71.745888,72.49758288,71.31893515,71.83709216,70.932844,70.10329466,69.15615464,68.62753187,68.36518371,67.1874201,65.53936628,56.92883895,56.10687023,51.45228216,51.02880658,51.91489362,51.0460251,51.0460251,48.72881356,46.35193133,43.94618834,43.85964912,42.41071429,42.53393665,39.91416309,40.50632911,39.22413793,39.57446809,39.57446809,38.33333333
Mali,MLI,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,83.54137442,83.80211167,82.15037284,80.56378099,80.7508017,81.3734559,81.06165627,79.98702885,81.05138114,83.07027552,82.16789787,83.70845228,83.29509041,81.93095007,79.99470118,79.24536988,79.48120345,78.92488314,79.03877771,78.60188218,95.29540481,95.1701427,95.07119387,95.02702703,95.01590668,95.03619442,93.52030948,91.83098592,90.60579456,89.65798046,88.55140187,88.10641628,87.96934866,88.10572687,88.76860622,88.80208333,88.75081753,89.05660377,89.55582233
Malta,MLT,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,31.17677063,32.53139829,30.70935333,30.43325453,29.28763088,30.45070163,32.98064428,33.17995782,32.16781659,31.06579201,28.27451077,26.6275283,26.2702059,27.02780934,28.11819552,28.16227116,28.27092998,28.15489099,27.86919895,27.62016882,56.25,56.25,55.55555556,55.55555556,52.63157895,50,47.36842105,45,40,42.85714286,40.90909091,36.36363636,34.7826087,33.33333333,33.33333333,30.76923077,30.76923077,29.62962963,42.10526316
Myanmar,MMR,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,55.87311177,73.76574166,62.22473286,49.75545616,73.40399035,73.65517201,73.10073198,54.81044164,49.40072817,53.1641366,48.61153556,54.6411547,53.71800788,34.0847938,53.49088049,60.80422125,53.23618559,42.29574638,52.56741765,69.08560756,87.31938216,86.99823277,87.58076095,88.00915332,88.22088622,88.5087153,88.13301456,87.59465479,87.54659066,88.2197355,88.2,88.18913086,88.09246309,88.07582938,88.2105648,88.52859135,89.06662269,89.22754394,89.30447239
Middle East & North Africa (excluding high income),MNA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,28.26458719,25.32415551,25.91040621,25.57584116,25.31148251,24.18839697,23.21147068,23.21360113,23.04852606,22.82576824,21.92636637,21.24915149,20.68444563,19.53405186,19.61564327,19.51942249,19.41006861,19.34330828,18.45194569
Montenegro,MNE,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,72.91666667,72.34042553,68.6746988,67.46987952,67.90123457,67.05882353,67.05882353,67.85714286,67.46987952,65,61.64383562,60.56338028,60,58.57142857,59.42028986,56.92307692,55.71428571,51.35135135,46.15384615
Mongolia,MNG,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,81.53808715,88.92998608,86.75427359,79.72325702,89.49380602,87.19299302,87.00240409,80.27634628,76.17035658,80.75237188,74.47273931,78.29803893,77.75439398,66.92514923,76.97450872,83.32809807,79.13547579,73.60515759,78.05141551,83.30264708,92.37668161,93.15217391,93.22974473,93.36332958,93.37142857,93.83634431,93.98797595,94.20702754,94.27516159,94.4937833,94.48336252,93.55828221,92.0754717,92.09535759,91.73228346,92.47311828,92.70386266,92.56120527,91.50507849
Northern Mariana Islands,MNP,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,0.8476961817,0.8912254161,0.926159132,0.9370831128,0.9449619346,0.9584872875,0.980698762,0.9858947127,0.9945901734,0.9906545765,1.004187667,0.9753064532,0.9393926239,0.8400291705,0.7799967331,0.7131686402,0.6514789958,0.5884090018,0.5264931699,0.4656659995,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,73.16012331,62.15657109,63.31337025,64.76457969,61.31866515,64.67744863,61.29046988,64.17509315,65.29940024,70.07293215,65.90493436,62.24124837,64.41368078,63.86662994,56.81818652,57.07364785,55.75744167,63.93454665,54.17196223,57.64229455,71.41509434,71.61654135,71.77570093,71.95914578,72.06290472,71.65137615,70.88724584,68.43657817,70.80357143,69.19518964,66.79725759,68.45342707,69.47791165,68.15286624,66.12903226,67.57352941,65.34351145,66.20938628,66.55076495
Mauritania,MRT,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,91.85598765,91.39781129,90.38426937,89.79799054,87.99743047,87.77741636,88.0809477,88.11026228,87.89131581,87.81973341,87.73462295,88.10736137,87.9745815,86.41931249,85.24467864,85.51133844,85.50666596,85.43088961,85.40335388,85.56135672,91.83168317,91.19047619,90.53398058,90.16393443,89.0736342,88.67924528,90.40178571,92.1108742,93.44262295,94.95145631,96.26168224,96.12546125,95.98540146,96.06440072,95.84086799,95.90017825,94.84536082,93.44827586,91.66666667
Mauritius,MUS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,31.44921961,30.27002886,29.00249664,27.12960721,24.39710648,23.31628221,22.87839804,23.52198197,19.34795491,20.22214667,22.93412197,21.31040519,21.05006012,20.37831174,21.20004551,22.4824663,22.81530748,22.64828548,22.37575831,22.5101975,5.617977528,4.444444444,4.395604396,4.347826087,4.301075269,4.210526316,3.846153846,3.539823009,3.278688525,3.03030303,2.836879433,1.960784314,2.054794521,1.986754967,1.315789474,1.324503311,1.257861635,1.234567901,1.219512195
Malawi,MWI,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.73054466,52.15437606,54.79479931,57.26878999,54.71204563,56.37598032,54.44165943,58.79469309,59.69475263,64.69684671,59.92531884,56.35049389,58.77287065,58.30561955,53.55305478,54.5286437,52.61799762,57.68391431,47.16532888,48.37734147,12.96296296,14.30412371,16.15720524,18.66666667,20.47713718,19.88636364,20.18518519,19.23076923,20.42253521,19.65217391,20.23608769,19.06300485,18.71165644,18.89534884,17.69662921,17.78074866,18.55388813,20.32967033,22.66483516
Malaysia,MYS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,55.8063577,64.43227526,59.04366463,51.12959187,60.15001401,59.22339455,56.68557278,49.16004029,41.10066043,45.4766998,42.8892658,45.32722864,42.94279036,32.54490877,34.41994511,36.66768938,32.26713665,30.22844118,30.94796293,31.36235454,17.68807339,16.58291457,16.20773789,16.17150574,16.40574038,15.60804341,15.19775771,14.98786408,14.4045144,13.79912664,13.61182154,13.20860095,12.83728536,12.60303111,12.56476684,12.21799747,11.6737341,11.96977084,11.69956668
North America,NAC,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,25.86555259,25.86627668,26.18185149,26.67098218,26.93811032,27.4644221,27.61594596,27.99067594,28.48912851,28.84209819,28.85169461,29.10722851,29.6634366,29.54296267,29.89292844,30.29974599,30.28628348,30.59864871,30.27612286
Namibia,NAM,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,97.31139337,96.85217307,96.83794396,96.81375891,96.90151203,95.88781539,95.61753835,96.14203874,96.07635283,96.36750079,96.16867397,95.17907256,94.7409604,94.35801826,93.85246795,93.66744357,93.83027812,93.90316532,93.43051261,93.60677349,92.56017505,92.75053305,92.40780911,92.15246637,91.89189189,91.4221219,90.69767442,90.07092199,90.15317287,89.63282937,90.15748031,89.3442623,87.6146789,87.71551724,87.73388773,88.29174664,89.10369069,88.03738318,85.87196468
